No,Nama Pemeriksaan,Permintaan/Hasil,Code,Display,Component,Property,Timing,System,Scale,Method,Unit of Measure,Code System,BodySite Code,BodySite Display,BodySite CodeSystem,Version First Released,Version Last Changed,Version First Released (DTO),Version Last Changed (DTO),First Released Date,Last Changed Date
224,CT manus bilateral nonkontras,Permintaan & Hasil,RD0993448,CT manus bilateral nonkontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
225,CT manus bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993449,CT manus bilateral nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
226,CT manus dengan kontras + anestesi,Permintaan & Hasil,RD0993311,CT manus dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
227,CT manus dengan kontras IV,Permintaan & Hasil,36191-5,CT Hand W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity>Hand,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
228,CT manus kanan dengan kontras + anestesi,Permintaan & Hasil,RD0993486,CT manus kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
229,CT manus kanan dengan kontras,Permintaan & Hasil,36195-6,CT Hand - right W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.right>Hand,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
230,CT manus kanan nonkontras,Permintaan & Hasil,36480-2,CT Hand - right WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.right>Hand,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
231,CT manus kanan nonkontras dengan anestesi,Permintaan & Hasil,RD0993450,CT manus kanan nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
232,CT manus kiri dengan kontras + anestesi,Permintaan & Hasil,RD0993487,CT manus kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
233,CT manus kiri dengan kontras ,Permintaan & Hasil,36193-1,CT Hand - left W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.left>Hand,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
234,CT manus kiri nonkontras,Permintaan & Hasil,36478-6,CT Hand - left WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.left>Hand,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
235,CT manus kiri nonkontras dengan anestesi,Permintaan & Hasil,RD0993451,CT manus kiri nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
236,CT manus nonkontras,Permintaan & Hasil,36477-8,CT Hand WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity>Hand,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
237,CT manus nonkontras dengan anestesi,Permintaan & Hasil,RD0993247,CT manus nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
238,CT mastoid high resolution dengan kontras IV,Permintaan & Hasil,87900-7,CT Mastoid W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Mastoid,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
239,CT mastoid high resolution nonkontras,Permintaan & Hasil,46298-6,CT Mastoid - bilateral,Multisection,Find,Pt,Head>Mastoid.bilateral,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
240,CT mastoid nonkontras,Permintaan & Hasil,46298-6,CT Mastoid - bilateral,Multisection,Find,Pt,Head>Mastoid.bilateral,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
241,CT maxilla dan mandibula,Permintaan & Hasil,36049-5,CT Maxilla and Mandible,Multisection,Find,Pt,Head>Maxilla+Mandible,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
242,CT maxillofacial dengan kontras IV,Permintaan & Hasil,30801-5,CT Maxillofacial region W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Maxillofacial region,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
243,CT maxillofacial nonkontras,Permintaan & Hasil,30802-3,CT Maxillofacial region WO contrast,Multisection^WO contrast,Find,Pt,Head>Maxillofacial region,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
244,CT maxillofacial nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30803-1,CT Maxillofacial region WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Maxillofacial region,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
245,CT myelography,Permintaan & Hasil,RD0993231,CT myelography,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
246,CT myelography dengan anestesi,Permintaan & Hasil,RD0993232,CT myelography dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
247,"CT nasofaring, orofaring, laring dan leher dengan kontras",Permintaan & Hasil,24836-9,CT Nasopharynx and Neck W contrast IV,Multisection^W contrast IV,Find,Pt,Head+Neck>Nasopharynx & Neck,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
248,"CT nasofaring, orofaring, laring dan leher nonkontras",Permintaan & Hasil,30585-4,CT Nasopharynx and Neck WO contrast,Multisection^WO contrast,Find,Pt,Head+Neck>Nasopharynx & Neck,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
249,CT orbita dan wajah dengan kontras IV,Permintaan & Hasil,46320-8,CT Orbit and Face W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Orbit+Face,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
250,CT orbita dan wajah nonkontras,Permintaan & Hasil,86988-3,CT Orbit and Face WO contrast,Multisection^WO contrast,Find,Pt,Head>Orbit+Face,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
251,CT orbita dengan kontras + anestesi,Permintaan & Hasil,RD0993293,CT orbita dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
252,CT orbita dengan kontras IV,Permintaan & Hasil,48449-3,CT Orbit W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Orbit,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
253,CT orbita nonkontras,Permintaan & Hasil,46331-5,CT Orbit WO contrast,Multisection^WO contrast,Find,Pt,Head>Orbit,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
254,CT orbita nonkontras dengan anestesi,Permintaan & Hasil,RD0993220,CT orbita nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
255,CT orbita nonkontras diikuti dengan kontras IV,Permintaan & Hasil,48451-9,CT Orbit WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Orbit,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
256,CT os. temporal  dengan kontras + anestesi,Permintaan & Hasil,RD0993298,CT os. temporal  dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
257,CT Os. temporal  nonkontras dengan anestesi,Permintaan & Hasil,RD0993225,CT Os. temporal  nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
258,CT os. temporal dengan kontras,Permintaan & Hasil,36815-9,CT Temporal bone W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Temporal bone,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
259,CT Os. temporal nonkontras,Permintaan & Hasil,36866-2,CT Temporal bone WO contrast,Multisection^WO contrast,Find,Pt,Head>Temporal bone,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
260,CT osteo bone densito nonkontras,Permintaan & Hasil,95924-7,CT Skeletal system Multisection for bone density,Multisection for bone density,Find,Pt,Whole body>Skeletal system,Doc,CT,,http://loinc.org,,,,2.69,2.69,1.0,1.2,06/05/2024,06/05/2024
261,CT osteo bone densito nonkontras dengan anestesi,Permintaan & Hasil,RD0993234,CT osteo bone densito nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
262,CT otak dengan kontras + anestesi,Permintaan & Hasil,RD0993290,CT otak dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
263,CT otak dengan kontras,Permintaan & Hasil,24727-0,CT Head W contrast IV,Multisection^W contrast IV,Find,Pt,Head,Doc,CT,,http://loinc.org,,,,1.0o,2.61,1.0,1.2,06/05/2024,06/05/2024
264,CT otak nonkontras dengan anestesi,Permintaan & Hasil,RD0993216,CT otak nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
265,CT panoramik,Permintaan & Hasil,79095-6,CT Teeth,Multisection,Find,Pt,Head>Teeth,Doc,CT,,http://loinc.org,,,,2.54,2.61,1.0,1.2,06/05/2024,06/05/2024
266,CT panoramik dengan anestesi,Permintaan & Hasil,RD0993227,CT panoramik dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
267,CT pedis bilateral dengan kontras + anestesi,Permintaan & Hasil,RD0993498,CT pedis bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
268,CT pedis bilateral dengan kontras,Permintaan & Hasil,86973-5,CT Foot - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.bilateral>Foot,Doc,CT,,http://loinc.org,,,,2.63,2.63,1.0,1.2,06/05/2024,06/05/2024
269,CT pedis bilateral nonkontras,Permintaan & Hasil,86967-7,CT Foot - bilateral WO contrast,Multisection^WO Contrast,Find,Pt,Lower extremity.bilateral>Foot,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
270,CT pedis bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993464,CT pedis bilateral nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
271,CT pedis dengan kontras + anestesi,Permintaan & Hasil,RD0993316,CT pedis dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
272,CT pedis dengan kontras,Permintaan & Hasil,36178-2,CT Foot W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Foot,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
273,CT pedis kanan dengan kontras + anestesi,Permintaan & Hasil,RD0993499,CT pedis kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
274,CT pedis kanan dengan kontras,Permintaan & Hasil,36183-2,CT Foot - right W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.right>Foot,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
275,CT pedis kanan nonkontras,Permintaan & Hasil,36470-3,CT Foot - right WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity.right>Foot,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
276,CT pedis kanan nonkontras dengan anestesi,Permintaan & Hasil,RD0993465,CT pedis kanan nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
277,CT pedis kiri dengan kontras + anestesi,Permintaan & Hasil,RD0993502,CT pedis kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
278,CT pedis kiri dengan kontras,Permintaan & Hasil,36181-6,CT Foot - left W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.left>Foot,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
279,CT pedis kiri nonkontras,Permintaan & Hasil,36468-7,CT Foot - left WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity.left>Foot,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
280,CT pedis kiri nonkontras dengan anestesi,Permintaan & Hasil,RD0993466,CT pedis kiri nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
281,CT pedis nonkontras,Permintaan & Hasil,36466-1,CT Foot WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity>Foot,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
282,CT pedis nonkontras dengan anestesi,Permintaan & Hasil,RD0993252,CT pedis nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
283,CT pelvis dengan kontras IV,Permintaan & Hasil,24866-6,CT Pelvis W contrast IV,Multisection^W contrast IV,Find,Pt,Pelvis,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
284,CT pelvis nonkontras,Permintaan & Hasil,30615-9,CT Pelvis WO contrast,Multisection^WO contrast,Find,Pt,Pelvis,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
285,CT pelvis nonkontras diikuti dengan kontras IV,Permintaan & Hasil,30616-7,CT Pelvis WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Pelvis,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
286,CT pemeriksaan densitas mineral tulang satu lokasi atau lebih pada tulang-tulang aksial,Permintaan & Hasil,95925-4,CT Skeletal system.axial Multisection for bone density,Multisection for bone density,Find,Pt,Whole body>Skeletal system.axial,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
287,CT perfusi dengan kontras + anestesi,Permintaan & Hasil,RD0993291,CT perfusi dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
288,CT perfusi dengan kontras,Permintaan & Hasil,39142-5,CT perfusion Head W contrast IV,Multisection^W contrast IV,Find,Pt,Head,Doc,CT.perfusion,,http://loinc.org,,,,2.15,2.61,1.0,1.2,06/05/2024,06/05/2024
289,CT perfusi kepala dengan kontras,Permintaan & Hasil,24728-8,CT perfusion Head,Multisection,Find,Pt,Head,Doc,CT.perfusion,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
290,CT perfusi serebral dengan kontras IV,Permintaan & Hasil,39142-5,CT perfusion Head W contrast IV,Multisection^W contrast IV,Find,Pt,Head,Doc,CT.perfusion,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
291,CT pergelangan kaki bilateral dengan kontras + anestesi,Permintaan & Hasil,RD0993495,CT pergelangan kaki bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
292,CT pergelangan kaki bilateral dengan kontras,Permintaan & Hasil,103880-1,CT Ankle - bilateral WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Lower extremity.bilateral>Ankle,Doc,CT,,http://loinc.org,,,,2.77,2.77,1.0,1.2,06/05/2024,06/05/2024
293,CT pergelangan kaki bilateral nonkontras dengan anestesi,Permintaan & Hasil,RD0993461,CT pergelangan kaki bilateral nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
294,CT pergelangan kaki dengan kontras + anestesi,Permintaan & Hasil,RD0993315,CT pergelangan kaki dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
295,CT pergelangan kaki dengan kontras,Permintaan & Hasil,36135-2,CT Ankle W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity>Ankle,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
296,CT pergelangan kaki kanan dengan kontras + anestesi,Permintaan & Hasil,RD0993496,CT pergelangan kaki kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
297,CT pergelangan kaki kanan dengan kontras,Permintaan & Hasil,36139-4,CT Ankle - right W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.right>Ankle,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
298,CT pergelangan kaki kanan nonkontras,Permintaan & Hasil,36428-1,CT Ankle - right WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity.right>Ankle,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
299,CT pergelangan kaki kanan nonkontras dengan anestesi,Permintaan & Hasil,RD0993462,CT pergelangan kaki kanan nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
300,CT pergelangan kaki kiri dengan kontras + anestesi,Permintaan & Hasil,36137-8,CT Ankle - left W contrast IV,Multisection^W contrast IV,Find,Pt,Lower extremity.left>Ankle,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
301,CT pergelangan kaki kiri nonkontras,Permintaan & Hasil,36426-5,CT Ankle - left WO contrast,Multisection^WO contrast,Find,Pt,Lower extremity.left>Ankle,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
302,CT pergelangan kaki kiri nonkontras dengan anestesi,Permintaan & Hasil,RD0993463,CT pergelangan kaki kiri nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
303,CT pergelangan kaki nonkontras dengan anestesi,Permintaan & Hasil,RD0993251,CT pergelangan kaki nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
304,CT pergelangan kiri kanan dengan kontras,Permintaan & Hasil,RD0993497,CT pergelangan kiri kanan dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
305,CT pergelangan tangan bilateral dengan kontras + anestesi,Permintaan & Hasil,RD0993482,CT pergelangan tangan bilateral dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
306,CT pergelangan tangan bilateral dengan kontras,Permintaan & Hasil,69091-7,CT Wrist - bilateral W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.bilateral>Wrist,Doc,CT,,http://loinc.org,,,,2.38,2.61,1.0,1.2,06/05/2024,06/05/2024
307,CT pergelangan tangan bilateral nonkontras,Permintaan & Hasil,37461-1,CT Wrist - bilateral WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.bilateral>Wrist,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
308,CT pergelangan tangan dengan kontras + anestesi,Permintaan & Hasil,RD0993310,CT pergelangan tangan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
309,CT pergelangan tangan kanan dengan kontras + anestesi,Permintaan & Hasil,RD0993483,CT pergelangan tangan kanan dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
310,CT pergelangan tangan kanan dengan kontras,Permintaan & Hasil,37452-0,CT Wrist - right W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.right>Wrist,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
311,CT pergelangan tangan kanan nonkontras,Permintaan & Hasil,37465-2,CT Wrist - right WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.right>Wrist,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
312,CT pergelangan tangan kanan nonkontras dengan anestesi,Permintaan & Hasil,RD0993446,CT pergelangan tangan kanan nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
313,CT pergelangan tangan kiri dengan kontras + anestesi,Permintaan & Hasil,RD0993484,CT pergelangan tangan kiri dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
314,CT pergelangan tangan kiri dengan kontras,Permintaan & Hasil,37450-4,CT Wrist - left W contrast IV,Multisection^W contrast IV,Find,Pt,Upper extremity.left>Wrist,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
315,CT pergelangan tangan kiri nonkontras,Permintaan & Hasil,37463-7,CT Wrist - left WO contrast,Multisection^WO contrast,Find,Pt,Upper extremity.left>Wrist,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
316,CT pergelangan tangan kiri nonkontras dengan anestesi,Permintaan & Hasil,RD0993447,CT pergelangan tangan kiri nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
317,CT pergelangan tangan nonkontras dengan anestesi,Permintaan & Hasil,RD0993246,CT pergelangan tangan nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
318,CT peritoneography,Permintaan & Hasil,RD0993277,CT peritoneography,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
319,CT peritoneography dengan anestesi,Permintaan & Hasil,RD0993278,CT peritoneography dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
320,CT peritoneography dengan kontras + anestesi,Permintaan & Hasil,RD0993356,CT peritoneography dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
321,CT peritoneography dengan kontras,Permintaan & Hasil,RD0993355,CT peritoneography dengan kontras,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
322,CT pituitari dan sella turcica dengan kontras IV,Permintaan & Hasil,30590-4,CT Pituitary and Sella turcica W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Pituitary+Sella turcica,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
323,CT pituitari dan sella turcica nonkontras,Permintaan & Hasil,30591-2,CT Pituitary and Sella turcica WO contrast,Multisection^WO contrast,Find,Pt,Head>Pituitary+Sella turcica,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
324,CT pituitari dan sella turcica nonkontras diikuti dengan kontras IV,Permintaan & Hasil,24904-5,CT Pituitary and Sella turcica WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Pituitary+Sella turcica,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
325,CT scanogram ekstremitas bawah bilateral nonkontras,Permintaan & Hasil,78973-5,CT scanogram Lower extremity - bilateral for leg measurement WO contrast,Multisection for leg measurement^WO contrast,Find,Pt,Lower extremity.bilateral,Doc,CT.scanogram,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
326,CT searching stone (traktus urinarius),Permintaan & Hasil,RD0993271,CT searching stone (traktus urinarius),,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
327,CT searching stone (traktus urinarius) dengan anestesi,Permintaan & Hasil,RD0993272,CT searching stone (traktus urinarius) dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
328,CT sinus,Permintaan & Hasil,30588-8,CT Sinuses,Multisection,Find,Pt,Head>Sinuses,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
329,CT sinus kontras IV,Permintaan & Hasil,36255-8,CT Sinuses W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Sinuses,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
330,CT sinus nonkontras,Permintaan & Hasil,36529-6,CT Sinuses WO contrast,Multisection^WO contrast,Find,Pt,Head>Sinuses,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
331,CT sinus paranasal dengan kontras + anestesi,Permintaan & Hasil,RD0993292,CT sinus paranasal dengan kontras + anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
332,CT sinus paranasal dengan kontras,Permintaan & Hasil,36255-8,CT Sinuses W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Sinuses,Doc,CT,,http://loinc.org,,,,2.14,2.61,1.0,1.2,06/05/2024,06/05/2024
333,CT sinus paranasal nonkontras dengan anestesi,Permintaan & Hasil,RD0993219,CT sinus paranasal nonkontras dengan anestesi,,,,,,,,http://terminology.kemkes.go.id/CodeSystem/examination,,,,,,1.0,1.2,06/05/2024,06/05/2024
334,CT telinga dalam dengan kontras IV,Permintaan & Hasil,30583-9,CT Internal auditory canal W contrast IV,Multisection^W contrast IV,Find,Pt,Head>Internal auditory canal,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
335,CT telinga dalam nonkontras,Permintaan & Hasil,30584-7,CT Internal auditory canal WO contrast,Multisection^WO contrast,Find,Pt,Head>Internal auditory canal,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
336,CT telinga dalam nonkontras diikuti dengan kontras IV,Permintaan & Hasil,36282-2,CT Internal auditory canal WO and W contrast IV,Multisection^WO & W contrast IV,Find,Pt,Head>Internal auditory canal,Doc,CT,,http://loinc.org,,,,,,1.0,1.0,2/13/2023,2/13/2023
